annee,groupe,sanction,sexe,nombre,motif,type_sanction,source,conseil_discpline
2012,2,Radiation du tableau d'avancement,H,0,Intempérance,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,F,0,Intempérance,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,H,0,Comportements privés critiquables,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,F,0,Comportements privés critiquables,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,H,0,Violences,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,F,0,Violences,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,H,0,Manquement à la probité,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,F,0,Manquement à la probité,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,H,0,Atteintes aux moeurs,,Bilan social 2012,
2012,2,Radiation du tableau d'avancement,F,0,Atteintes aux moeurs,,Bilan social 2012,
2012,2,Abaissement d'échelon,H,3,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,2,Abaissement d'échelon,F,0,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,2,Abaissement d'échelon,H,1,Intempérance,,Bilan social 2012,
2012,2,Abaissement d'échelon,F,0,Intempérance,,Bilan social 2012,
2012,2,Abaissement d'échelon,H,0,Comportements privés critiquables,,Bilan social 2012,
2012,2,Abaissement d'échelon,F,0,Comportements privés critiquables,,Bilan social 2012,
2012,2,Abaissement d'échelon,H,0,Violences,,Bilan social 2012,
2012,2,Abaissement d'échelon,F,0,Violences,,Bilan social 2012,
2012,2,Abaissement d'échelon,H,0,Manquement à la probité,,Bilan social 2012,
2012,2,Abaissement d'échelon,F,0,Manquement à la probité,,Bilan social 2012,
2012,2,Abaissement d'échelon,H,0,Atteintes aux moeurs,,Bilan social 2012,
2012,2,Abaissement d'échelon,F,0,Atteintes aux moeurs,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,H,65,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,F,6,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,H,41,Intempérance,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,F,0,Intempérance,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,H,6,Comportements privés critiquables,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,F,0,Comportements privés critiquables,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,H,24,Violences,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,F,1,Violences,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,H,4,Manquement à la probité,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,F,2,Manquement à la probité,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,H,0,Atteintes aux moeurs,,Bilan social 2012,
2012,2,ETF jusqu'à 15 jours,F,0,Atteintes aux moeurs,,Bilan social 2012,
2012,2,Déplacement d'office,H,16,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,2,Déplacement d'office,F,1,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,2,Déplacement d'office,H,0,Intempérance,,Bilan social 2012,
2012,2,Déplacement d'office,F,0,Intempérance,,Bilan social 2012,
2012,2,Déplacement d'office,H,2,Comportements privés critiquables,,Bilan social 2012,
2012,2,Déplacement d'office,F,1,Comportements privés critiquables,,Bilan social 2012,
2012,2,Déplacement d'office,H,1,Violences,,Bilan social 2012,
2012,2,Déplacement d'office,F,0,Violences,,Bilan social 2012,
2012,2,Déplacement d'office,H,1,Manquement à la probité,,Bilan social 2012,
2012,2,Déplacement d'office,F,0,Manquement à la probité,,Bilan social 2012,
2012,2,Déplacement d'office,H,0,Atteintes aux moeurs,,Bilan social 2012,
2012,2,Déplacement d'office,F,0,Atteintes aux moeurs,,Bilan social 2012,
2012,3,Rétrogradation,H,1,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,3,Rétrogradation,F,0,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,3,Rétrogradation,H,0,Intempérance,,Bilan social 2012,
2012,3,Rétrogradation,F,0,Intempérance,,Bilan social 2012,
2012,3,Rétrogradation,H,0,Comportements privés critiquables,,Bilan social 2012,
2012,3,Rétrogradation,F,0,Comportements privés critiquables,,Bilan social 2012,
2012,3,Rétrogradation,H,0,Violences,,Bilan social 2012,
2012,3,Rétrogradation,F,0,Violences,,Bilan social 2012,
2012,3,Rétrogradation,H,1,Manquement à la probité,,Bilan social 2012,
2012,3,Rétrogradation,F,0,Manquement à la probité,,Bilan social 2012,
2012,3,Rétrogradation,H,0,Atteintes aux moeurs,,Bilan social 2012,
2012,3,Rétrogradation,F,0,Atteintes aux moeurs,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,H,36,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,F,2,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,H,19,Intempérance,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,F,1,Intempérance,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,H,11,Comportements privés critiquables,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,F,1,Comportements privés critiquables,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,H,25,Violences,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,F,0,Violences,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,H,24,Manquement à la probité,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,F,7,Manquement à la probité,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,H,3,Atteintes aux moeurs,,Bilan social 2012,
2012,3,ETF jusqu'à 2 ans,F,0,Atteintes aux moeurs,,Bilan social 2012,
2012,4,Retraite d'office,H,0,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,4,Retraite d'office,F,0,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,4,Retraite d'office,H,3,Intempérance,,Bilan social 2012,
2012,4,Retraite d'office,F,0,Intempérance,,Bilan social 2012,
2012,4,Retraite d'office,H,2,Comportements privés critiquables,,Bilan social 2012,
2012,4,Retraite d'office,F,0,Comportements privés critiquables,,Bilan social 2012,
2012,4,Retraite d'office,H,3,Violences,,Bilan social 2012,
2012,4,Retraite d'office,F,0,Violences,,Bilan social 2012,
2012,4,Retraite d'office,H,1,Manquement à la probité,,Bilan social 2012,
2012,4,Retraite d'office,F,0,Manquement à la probité,,Bilan social 2012,
2012,4,Retraite d'office,H,1,Atteintes aux moeurs,,Bilan social 2012,
2012,4,Retraite d'office,F,0,Atteintes aux moeurs,,Bilan social 2012,
2012,4,Révocation,H,9,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,4,Révocation,F,0,Fautes professionnelles et indisciplines,,Bilan social 2012,
2012,4,Révocation,H,0,Intempérance,,Bilan social 2012,
2012,4,Révocation,F,0,Intempérance,,Bilan social 2012,
2012,4,Révocation,H,6,Comportements privés critiquables,,Bilan social 2012,
2012,4,Révocation,F,1,Comportements privés critiquables,,Bilan social 2012,
2012,4,Révocation,H,9,Violences,,Bilan social 2012,
2012,4,Révocation,F,0,Violences,,Bilan social 2012,
2012,4,Révocation,H,20,Manquement à la probité,,Bilan social 2012,
2012,4,Révocation,F,1,Manquement à la probité,,Bilan social 2012,
2012,4,Révocation,H,7,Atteintes aux moeurs,,Bilan social 2012,
2012,4,Révocation,F,0,Atteintes aux moeurs,,Bilan social 2012,
2013,1,Avertissement,H,905,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,1,Avertissement,F,162,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,1,Avertissement,H,17,Intempérance,,Bilan social 2013,
2013,1,Avertissement,F,1,Intempérance,,Bilan social 2013,
2013,1,Avertissement,H,38,Comportements privés critiquables,,Bilan social 2013,
2013,1,Avertissement,F,3,Comportements privés critiquables,,Bilan social 2013,
2013,1,Avertissement,H,20,Violences,,Bilan social 2013,
2013,1,Avertissement,F,3,Violences,,Bilan social 2013,
2013,1,Avertissement,H,4,Manquement à la probité,,Bilan social 2013,
2013,1,Avertissement,F,0,Manquement à la probité,,Bilan social 2013,
2013,1,Avertissement,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,1,Avertissement,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,1,Blâme,H,626,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,1,Blâme,F,104,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,1,Blâme,H,49,Intempérance,,Bilan social 2013,
2013,1,Blâme,F,2,Intempérance,,Bilan social 2013,
2013,1,Blâme,H,41,Comportements privés critiquables,,Bilan social 2013,
2013,1,Blâme,F,5,Comportements privés critiquables,,Bilan social 2013,
2013,1,Blâme,H,55,Violences,,Bilan social 2013,
2013,1,Blâme,F,4,Violences,,Bilan social 2013,
2013,1,Blâme,H,4,Manquement à la probité,,Bilan social 2013,
2013,1,Blâme,F,2,Manquement à la probité,,Bilan social 2013,
2013,1,Blâme,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,1,Blâme,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,H,0,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,F,0,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,H,0,Intempérance,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,F,0,Intempérance,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,H,0,Comportements privés critiquables,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,F,0,Comportements privés critiquables,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,H,0,Violences,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,F,0,Violences,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,H,0,Manquement à la probité,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,F,0,Manquement à la probité,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,Radiation du tableau d'avancement,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,Abaissement d'échelon,H,4,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,Abaissement d'échelon,F,1,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,Abaissement d'échelon,H,0,Intempérance,,Bilan social 2013,
2013,2,Abaissement d'échelon,F,0,Intempérance,,Bilan social 2013,
2013,2,Abaissement d'échelon,H,0,Comportements privés critiquables,,Bilan social 2013,
2013,2,Abaissement d'échelon,F,0,Comportements privés critiquables,,Bilan social 2013,
2013,2,Abaissement d'échelon,H,0,Violences,,Bilan social 2013,
2013,2,Abaissement d'échelon,F,0,Violences,,Bilan social 2013,
2013,2,Abaissement d'échelon,H,2,Manquement à la probité,,Bilan social 2013,
2013,2,Abaissement d'échelon,F,0,Manquement à la probité,,Bilan social 2013,
2013,2,Abaissement d'échelon,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,Abaissement d'échelon,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,H,49,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,F,7,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,H,51,Intempérance,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,F,4,Intempérance,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,H,13,Comportements privés critiquables,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,F,1,Comportements privés critiquables,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,H,23,Violences,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,F,0,Violences,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,H,12,Manquement à la probité,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,F,3,Manquement à la probité,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,ETF jusqu'à 15 jours,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,Déplacement d'office,H,16,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,Déplacement d'office,F,0,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,2,Déplacement d'office,H,2,Intempérance,,Bilan social 2013,
2013,2,Déplacement d'office,F,0,Intempérance,,Bilan social 2013,
2013,2,Déplacement d'office,H,0,Comportements privés critiquables,,Bilan social 2013,
2013,2,Déplacement d'office,F,0,Comportements privés critiquables,,Bilan social 2013,
2013,2,Déplacement d'office,H,1,Violences,,Bilan social 2013,
2013,2,Déplacement d'office,F,0,Violences,,Bilan social 2013,
2013,2,Déplacement d'office,H,2,Manquement à la probité,,Bilan social 2013,
2013,2,Déplacement d'office,F,0,Manquement à la probité,,Bilan social 2013,
2013,2,Déplacement d'office,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,2,Déplacement d'office,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,3,Rétrogradation,H,0,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,3,Rétrogradation,F,0,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,3,Rétrogradation,H,1,Intempérance,,Bilan social 2013,
2013,3,Rétrogradation,F,0,Intempérance,,Bilan social 2013,
2013,3,Rétrogradation,H,0,Comportements privés critiquables,,Bilan social 2013,
2013,3,Rétrogradation,F,0,Comportements privés critiquables,,Bilan social 2013,
2013,3,Rétrogradation,H,0,Violences,,Bilan social 2013,
2013,3,Rétrogradation,F,0,Violences,,Bilan social 2013,
2013,3,Rétrogradation,H,0,Manquement à la probité,,Bilan social 2013,
2013,3,Rétrogradation,F,0,Manquement à la probité,,Bilan social 2013,
2013,3,Rétrogradation,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,3,Rétrogradation,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,H,41,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,F,3,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,H,27,Intempérance,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,F,,Intempérance,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,H,12,Comportements privés critiquables,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,F,1,Comportements privés critiquables,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,H,14,Violences,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,F,,Violences,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,H,17,Manquement à la probité,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,F,2,Manquement à la probité,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,H,1,Atteintes aux moeurs,,Bilan social 2013,
2013,3,ETF jusqu'à 2 ans,F,,Atteintes aux moeurs,,Bilan social 2013,
2013,4,Retraite d'office,H,0,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,4,Retraite d'office,F,0,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,4,Retraite d'office,H,5,Intempérance,,Bilan social 2013,
2013,4,Retraite d'office,F,0,Intempérance,,Bilan social 2013,
2013,4,Retraite d'office,H,2,Comportements privés critiquables,,Bilan social 2013,
2013,4,Retraite d'office,F,0,Comportements privés critiquables,,Bilan social 2013,
2013,4,Retraite d'office,H,1,Violences,,Bilan social 2013,
2013,4,Retraite d'office,F,0,Violences,,Bilan social 2013,
2013,4,Retraite d'office,H,3,Manquement à la probité,,Bilan social 2013,
2013,4,Retraite d'office,F,0,Manquement à la probité,,Bilan social 2013,
2013,4,Retraite d'office,H,0,Atteintes aux moeurs,,Bilan social 2013,
2013,4,Retraite d'office,F,0,Atteintes aux moeurs,,Bilan social 2013,
2013,4,Révocation,H,7,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,4,Révocation,F,1,Fautes professionnelles et indisciplines,,Bilan social 2013,
2013,4,Révocation,H,3,Intempérance,,Bilan social 2013,
2013,4,Révocation,F,0,Intempérance,,Bilan social 2013,
2013,4,Révocation,H,6,Comportements privés critiquables,,Bilan social 2013,
2013,4,Révocation,F,1,Comportements privés critiquables,,Bilan social 2013,
2013,4,Révocation,H,5,Violences,,Bilan social 2013,
2013,4,Révocation,F,0,Violences,,Bilan social 2013,
2013,4,Révocation,H,20,Manquement à la probité,,Bilan social 2013,
2013,4,Révocation,F,1,Manquement à la probité,,Bilan social 2013,
2013,4,Révocation,H,6,Atteintes aux moeurs,,Bilan social 2013,
2013,4,Révocation,F,0,Atteintes aux moeurs,,Bilan social 2013,
2014,1,Abaissement d'échelon,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Abaissement d'échelon,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Avertissement,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,avant
2014,1,Avertissement,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,avant
2014,1,Blâme,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,avant 
2014,1,Blâme,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,avant
2014,1,Avertissement,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,après
2014,1,Avertissement,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,après
2014,1,Blâme,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,après
2014,1,Blâme,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,après
2014,1,Rétrogradation,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Rétrogradation,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,ETF de 3 mois à 2 ans,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,ETF de 3 mois à 2 ans,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Retraite d'office,H,1,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Retraite d'office,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Révocation,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Révocation,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
2014,1,Exclusion définitive,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2014,
